time_tick,acc_X_value,acc_Y_value,acc_Z_value
62.410954,2.959489,-5.025309,-8.542368
62.444786,1.856770,-2.067916,-9.769889
62.478199,-0.327419,-2.026016,-9.828848
62.510949,-3.627794,-2.913099,-7.631042
62.544094,0.034568,-1.408290,-14.300030
62.578059,1.013232,-3.118858,-6.912008
62.611377,-0.768716,-2.903073,-11.659281
62.644166,-0.849523,-6.868312,-6.698916
62.678068,-2.113707,-4.550642,-7.252745
62.711379,-0.483197,-3.151181,-15.415169
62.744460,0.635234,-1.403202,-14.149190
62.778113,-0.413763,-2.898883,-6.953908
62.811454,2.490208,-2.806404,-8.205372
62.844466,1.451686,-4.847833,-9.942277
62.878119,-0.468682,-5.174952,-11.175934
62.910723,1.518128,-2.602889,-10.192331
62.944457,1.777309,-2.474496,-10.325064
62.978058,0.431421,-2.676214,-3.061994
63.011378,-0.320236,-2.533006,-5.876179
63.044444,-0.867181,-4.977124,-7.979261
63.078115,-0.768417,-4.247765,-9.309587
63.110858,0.672944,-7.217279,-8.038071
63.144759,0.597075,-5.279104,-6.536703
63.178036,-0.014964,-2.192568,-10.626894
63.210916,-0.986297,-3.798088,-9.565177
63.244008,-0.112083,-4.685620,-7.438152
63.278029,1.159882,-5.465409,-9.559341
63.311365,1.570203,-2.128372,-11.232349
63.344282,0.238830,-2.979690,-9.044120
63.378027,-2.413142,-3.994718,-6.051710
63.411527,-3.134122,-2.606780,-10.305760
63.444874,4.197185,-2.560690,-10.664305
63.478034,0.948587,-6.474152,-7.272946
63.511395,-0.194536,-5.654259,-9.472847
63.544705,0.965945,-6.417737,-9.814033
63.578042,0.300333,-6.692930,-7.605303
63.611382,-1.367737,-5.945165,-8.023855
63.644734,0.457159,-4.014621,-11.953778
63.678117,1.437021,-4.631300,-10.325363
63.710769,2.825857,3.807964,-27.804108
63.744136,1.968852,-1.905254,-18.214091
63.778120,2.535550,-7.404333,-10.714884
63.810629,-2.796228,-6.515753,-3.374149
63.844238,-0.700030,-0.715742,-7.832162
63.878125,3.549082,-4.144511,-8.714906
63.910652,3.514215,-5.900272,-8.555237
63.944334,2.701354,-2.195412,-10.634226
63.978169,0.737740,6.722410,-8.273759
64.010588,0.774402,-3.428021,-9.388748
64.044213,1.347984,-5.890695,-5.296762
64.078050,2.663794,-6.098848,-9.500082
64.111576,-0.182564,-5.020970,-14.184655
64.144461,-3.189789,-1.105263,-10.047626
64.178119,1.346787,0.935418,-13.816234
64.210582,-0.383086,-3.865577,-10.943239
64.244402,0.221771,-4.344284,-8.955382
64.278303,0.488285,-0.936914,-9.010600
64.311843,-0.059408,-1.339155,-8.136237
64.344466,1.428192,-5.439521,-13.469960
64.378126,-1.623327,-2.448907,-5.997540
64.416979,-0.008230,-1.557185,-9.232371
64.444378,1.973940,-1.038821,-9.173262
64.478037,-2.073153,-6.486722,-4.891529
64.511364,0.794903,-4.324532,-11.475669
64.544724,1.123669,-6.675422,-8.438665
64.578040,1.676899,-0.088439,-10.723114
64.611382,1.553144,-3.215827,-9.827202
64.644547,-0.099213,-3.811406,-8.035527
64.678040,0.597674,-0.501154,-11.330216
64.711890,0.644662,-0.365278,-9.454890
64.744155,2.301509,-3.193081,-9.510707
64.778052,1.453931,-7.418998,-8.931290
64.811526,-3.622706,-1.239044,-3.286758
64.844321,7.070929,4.605561,-31.589327
64.878050,-2.364508,-10.998757,-14.960105
64.911512,-3.738979,-3.731796,-3.576766
64.944112,6.872652,-8.463955,-9.812986
64.977626,2.049360,-8.342145,-6.781669
65.011453,0.750609,-1.697400,-13.349797
65.044116,1.152700,4.847085,-26.647518
65.078120,-0.581662,0.776946,6.226194
65.111490,2.932104,-16.527016,-3.518255
65.144094,-3.588438,-4.997925,-18.130440
65.178132,0.177327,-1.995339,-12.476181
65.211702,1.034631,3.967184,-11.369721
65.244191,1.549702,2.122536,-11.972633
65.278118,-2.849501,-8.348281,-11.232200
65.311451,3.479647,-9.844411,-15.901359
65.344145,3.002286,-6.149727,-1.390782
65.378127,0.851169,-6.996855,-3.592927
65.410580,0.357198,-3.941296,-5.057932
65.444410,0.460601,0.165056,-13.574561
65.478047,1.596840,-3.532621,-8.902708
65.511381,1.139681,-7.674139,-3.860040
65.544814,-1.520073,-12.850588,-4.844541
65.578091,-6.330196,-3.929923,-15.743037
65.611367,-0.903095,-7.675785,-3.308606
65.644120,1.130104,-4.201076,-2.773782
65.678103,3.946384,-5.187073,-4.253900
65.711485,0.637629,-5.790583,-13.446017
65.744111,-1.197593,-5.319807,-6.219161
65.778054,0.780687,1.491641,-14.109833
65.811476,0.175232,5.649021,-10.559555
65.844232,0.788169,1.259096,-12.660093
65.878049,2.036790,-3.782076,-8.030888
65.911455,0.409124,-6.644895,-0.449976
65.944458,-1.906601,-9.884366,-8.660586
65.978106,-0.103104,-2.660502,-9.539738
66.011447,-0.137971,-1.882059,-8.919169
66.044103,1.551049,-3.940997,-10.496405
66.078084,0.378447,-6.128028,-8.723436
66.111417,-1.618239,-11.739639,-7.126745
66.144670,0.869126,-1.413827,-11.466241
66.178085,3.401085,-2.475543,-12.341054
66.211334,0.233593,-1.580828,-6.830153
66.244701,-1.144320,-8.009040,-19.704235
66.278082,0.028283,-8.167811,-1.761148
66.311350,-0.710954,-5.784598,-13.723006
66.344665,0.381440,-2.161293,-22.397209
66.377998,-0.327119,-1.497477,-8.130251
66.411330,-4.011179,0.255740,-1.382551
66.444102,1.232908,-2.000876,-6.503782
66.477998,-3.042091,5.785496,-9.013444
66.511336,4.183418,-2.981486,-9.666186
66.544163,0.130788,-6.220657,-2.216661
66.578115,3.126789,-2.378126,-6.209434
66.611366,2.171020,-0.699132,-8.784041
66.644341,1.910043,2.648231,-5.767389
66.678062,0.296892,-5.969108,-10.227646
66.711364,-3.977360,-1.286929,-0.817350
66.744462,4.754306,-6.925176,-5.795372
66.778109,-1.419363,-8.812024,-8.834022
66.810724,0.830668,-4.844092,-10.097008
66.844544,1.114092,-1.025802,-10.625098
66.878296,0.707213,-3.013360,-10.391206
66.910835,0.304823,-0.165954,-6.476098
66.944781,0.680576,-8.773566,-1.502714
66.978138,0.306169,2.038586,-9.426757
67.011192,1.383449,-0.714545,-15.109748
67.044424,-0.166553,0.473770,-9.551111
67.078053,-0.978815,-4.064901,-8.395568
67.111417,-0.637030,-3.209692,-6.729593
67.144464,0.686562,0.399696,-8.285281
67.178121,2.240753,-5.170912,-6.569774
67.210662,1.354119,1.036876,-9.858627
67.244467,4.685470,-1.416670,-8.572745
67.278124,-2.685343,-5.915386,-6.199109
67.310764,1.651160,-1.023258,-10.132474
67.344717,-1.896724,-5.553998,-10.012310
67.378024,-0.596626,-2.779767,-2.690580
67.411329,2.347449,-15.655346,-8.523962
67.444374,-1.785689,2.156953,-8.441658
67.478007,1.598486,-2.734276,-10.972569
67.511340,2.590619,-6.680959,-11.944650
67.544424,2.740112,-6.613171,-6.019836
67.578334,3.264461,-1.880413,-14.597969
67.611437,-3.227050,-8.523363,-12.474835
67.644346,6.347555,1.353969,-15.449886
67.678045,3.448821,-4.840650,-11.820446
67.710723,1.179336,-10.071569,-3.942643
67.744699,0.985698,-2.846508,-7.797445
67.778025,0.160268,-2.979840,-9.366002
67.811366,1.673607,-4.788724,-4.596732
67.844783,1.705331,-7.931974,-11.774955
67.878067,-0.172089,-6.178308,-9.811340
67.911382,-0.233293,-0.733250,-6.895248
67.944883,1.156590,-3.308755,-5.421863
67.978040,2.279062,-3.449120,-13.165886
68.011333,-1.861259,-5.438174,-5.006754
68.044668,-1.217196,-8.341547,-10.005726
68.078128,-3.493265,-4.822094,-6.234125
68.111331,-1.628714,-8.076828,-7.616676
68.144669,-4.198682,-2.391444,-13.807255
68.177998,1.768480,-5.709926,-3.058253
68.211338,-2.027213,-10.448968,-0.381889
68.244748,1.005002,-1.277951,-16.830941
68.278003,0.793257,-4.396959,-10.472612
68.311421,0.009278,-1.612103,-3.679870
68.344276,6.388407,5.356320,-17.605044
68.378000,-3.624801,-1.360105,-14.142456
68.411332,-0.474368,7.111931,-17.681661
68.444367,-3.300974,3.483239,-9.197654
68.477999,1.906750,-4.697591,-9.668132
68.511345,1.490743,-1.536983,-8.792421
68.544044,1.527555,15.269117,-8.891335
68.578333,3.728354,-7.043394,-5.556392
68.611131,1.726431,-12.607269,-6.686047
68.644098,-4.776902,-1.704583,-9.886909
68.678045,1.252511,1.320749,-9.861171
68.711194,2.905617,-0.995724,-15.170802
68.744283,1.279896,-4.617981,-16.178198
68.778406,0.382038,0.034867,-7.269205
68.817441,-0.503399,-4.559471,-6.641902
68.844670,-1.832079,-9.472698,-4.514428
68.878078,0.160268,-6.277522,-8.462758
68.911416,-0.455663,-3.922142,-8.636343
68.944666,1.208666,-0.491577,-12.487704
68.978002,0.086194,0.820792,-12.082172
69.011403,1.527705,-4.310166,-11.529989
69.044676,0.986746,-7.586598,-5.720251
69.078003,-2.666188,-5.562228,-6.589527
69.111337,1.783594,0.742828,-12.622083
69.144669,1.932040,2.143186,-8.806338
69.178000,2.407007,0.102206,-7.861193
69.211330,1.395420,-1.136089,-8.617339
69.244275,0.420347,-3.220167,-9.552458
69.277998,-0.552182,-3.618067,-8.089997
69.311340,-1.468147,0.893668,-11.285772
69.344783,-0.057463,0.586750,-7.975221
69.378028,2.314079,-8.686474,-7.446083
69.411363,-3.632882,-9.221896,-7.498758
69.444556,-0.884988,-2.670229,-11.968742
69.478046,2.126426,-3.695732,-9.030204
69.511358,-1.502116,-4.519067,-8.088052
69.544257,0.181068,-3.598913,-11.238185
69.578118,0.676386,-3.406921,-7.401789
69.611607,1.576788,-0.309013,-12.829937
69.644452,0.273996,-1.756659,-3.228397
69.678166,3.386121,-2.234020,-8.535933
69.711121,0.445786,-1.318803,-13.966027
69.744487,-2.136752,-0.413912,-7.068085
69.778053,1.491192,-6.622449,-6.569325
69.811325,-0.528539,-2.937192,-4.390823
69.844788,3.393902,-13.519642,2.736969
69.886692,-1.248471,3.168240,-7.415706
69.911479,-0.370815,-2.335627,-14.041447
69.944103,1.389584,-7.015710,-5.772626
69.978049,-1.553743,-8.481014,-8.592049
70.011453,-1.820556,-11.367776,-9.196457
70.044115,2.424216,-1.065009,-16.547816
70.078050,2.798772,-2.349245,-9.154108
70.111981,0.263821,-3.452412,-7.069133
70.144142,0.186904,-4.651950,-11.808325
70.178052,0.863739,-1.746483,-8.629161
70.211501,2.239556,-2.440377,-9.949011
70.244128,0.381440,-6.367607,-3.800781
70.278155,-0.455064,-5.529457,-11.309415
70.311451,3.077557,-4.291760,-9.791737
70.344216,-0.503997,-4.968146,-7.135724
70.378054,0.166852,-4.726622,-6.507373
70.411747,-2.267240,-3.992175,-8.810528
70.444124,0.761683,-7.550833,-10.247250
70.478054,-0.579717,-5.946511,-6.999998
70.511530,9.427356,-5.594252,-6.866666
70.543963,-4.359398,-3.371156,-5.031445
70.578061,7.699130,6.220508,-22.075178
70.611541,4.363888,-0.560862,10.467973
70.643891,-0.949784,0.328466,4.782439
70.678050,1.673307,4.884944,-16.025712
70.711452,-3.352900,15.799602,2.089016
70.744339,6.840628,-16.294920,-12.379811
70.778025,-0.978964,11.783933,-20.694123
70.811384,-2.454593,14.427974,-4.293406
70.844688,4.498117,7.244963,-16.596001
70.877582,7.433513,-5.184978,-9.733974
70.911521,3.099105,-3.339582,-10.495657
70.944655,-2.518341,-0.476164,-4.964554
70.978031,0.042948,-15.827435,-4.831671
71.011385,1.012484,-10.836244,-9.124778
71.044077,2.588823,-7.037558,-12.523768
71.078026,3.033113,-4.433472,-6.381972
71.111840,3.158364,-7.558765,-6.137456
71.144809,-1.607764,-1.569605,-10.466028
71.178047,1.550002,-1.617940,-7.176128
71.211453,3.596519,-2.071507,-17.877544
71.244129,-0.318889,1.209714,-10.982446
71.278089,-0.110736,-2.640001,-9.939733
71.311699,-0.234042,3.789857,-23.122978
71.344140,5.514642,-9.944971,-9.370043
71.378046,2.302855,-12.152504,-9.125377
71.411464,2.475843,-1.134294,-15.368780
71.444260,-2.816131,-2.812838,-2.264996
71.478229,0.399547,-12.997388,-6.409357
71.511392,-0.799393,-12.425153,-8.485803
71.544336,-5.315317,-8.254305,-6.324958
71.578116,-1.865449,-4.614689,-5.521376
71.610753,1.652806,-0.731155,-10.373997
71.644692,0.399547,-7.913269,-6.563489
71.678123,1.183077,-5.930051,-7.927784
71.711224,-0.189448,-9.048610,-9.481227
71.744088,-0.231198,-9.701502,-2.987173
71.778309,3.150134,-7.583007,-8.847041
71.811103,1.076382,-1.227371,-12.470345
71.844479,1.826841,-4.957372,-5.105967
71.878572,-0.761084,-2.124182,-9.560688
71.911991,-1.510945,-3.017251,-14.524344
71.944460,-1.114391,-5.415279,-10.608637
71.978114,1.128308,-2.102034,-11.971885
72.010978,-0.943798,-5.398220,-3.039548
72.044340,-3.238124,-5.807044,-8.635595
72.078051,3.594124,-3.460643,-8.842402
72.116550,0.170294,-1.192804,-10.374446
72.144376,-1.897173,-0.863739,-13.409355
72.177648,1.570503,-6.380476,-9.842017
72.211388,2.810594,-11.877011,-6.768051
72.244717,-0.505494,-1.328530,-8.501216
72.278030,-0.931378,-2.005066,-6.871305
72.311337,6.087924,-12.656052,-2.602740
72.344122,-3.011115,-2.220402,-10.368610
72.378007,4.745926,0.985848,-9.634163
72.411352,0.723524,-0.548142,-8.235899
72.444294,0.730407,-1.270319,-7.129888
72.478029,-2.140942,-13.177109,-16.993453
72.511389,-1.177091,-8.906299,-8.979624
72.544383,1.905104,-0.552182,-10.736283
72.577425,3.268052,-4.563511,-8.763091
72.611594,-4.353263,0.228056,-0.235987
72.644173,3.735836,-2.682649,-21.908326
72.678045,1.485506,-4.164862,-5.923766
72.711418,3.365470,-0.423041,-8.249067
72.744386,1.268523,-5.269976,-11.242675
72.778002,-3.038650,-3.978856,-12.383253
72.811335,1.267925,-0.787421,-1.449741
72.844693,4.323783,-9.317668,-10.451662
72.878009,-0.338642,-4.885393,-12.886203
72.911420,-3.516160,-1.744687,-5.945464
72.944674,2.029308,-7.664412,-6.993114
72.978001,0.524199,-1.871734,-12.644979
73.011339,-2.383214,-0.182115,-9.525971
73.044754,-1.277801,-2.707639,-7.018853
73.078061,1.882508,-6.823569,-8.975734
73.111337,0.839647,-3.154174,-11.248211
73.144714,-0.610394,2.161592,-10.504336
73.178090,1.820556,-4.068642,-5.932744
73.211332,3.585295,-3.881139,-13.118150
73.244344,-1.609111,-4.322885,-11.095875
73.277998,0.737291,-3.195625,-12.025906
73.311376,1.146265,0.016910,-5.559385
73.344383,2.848154,-0.427530,-10.990526
73.378036,4.320192,0.957266,-12.232263
73.411351,3.534417,0.854012,-18.925044
73.444478,-5.721748,-5.977039,-6.595812
73.478043,3.764418,0.605755,-9.353732
73.511379,2.960686,-1.193253,-5.512846
73.544408,2.176856,-6.301614,-8.087004
73.578029,1.679144,1.189661,-8.853625
73.611368,-2.364209,-3.974217,-10.409612
73.644787,0.207405,9.865660,-9.405658
73.678126,-0.446385,-1.604771,-9.589120
73.711360,2.017337,-4.373165,-5.666529
73.744375,1.770426,-4.701632,-9.030952
73.778044,-0.721279,-4.348624,-9.936890
73.811382,-1.958527,-6.095705,-10.215675
73.844171,1.383299,-1.831929,-11.367327
73.878022,0.743875,0.166403,-7.297189
73.911104,1.120676,-0.235538,-11.578623
73.944062,-0.477810,-0.597524,-9.002969
73.978038,0.039655,-6.017891,-12.129459
74.011380,3.228846,-3.380733,-10.686901
74.044374,-1.166018,2.811043,-8.444351
74.078051,1.185920,-0.999166,-10.173027
74.111043,1.491042,-6.240261,-10.988581
74.144498,-0.488734,-2.991363,-9.127172
74.178251,0.823335,-0.344777,-9.537942
74.213927,-1.799756,-0.941254,-8.858264
74.244149,0.575826,-2.329941,-9.313328
74.278055,1.359506,-4.780643,-11.266767
74.310593,1.155692,-6.462780,-8.554189
74.344377,-1.655051,1.254008,-6.530418
74.378056,0.409124,-3.497156,-8.242184
74.411384,1.359656,-3.744964,-10.914807
74.444716,-1.618239,-3.171533,-7.290155
74.478383,-0.452071,-0.389970,-11.913524
74.510593,1.888943,-5.718456,-7.308412
74.544782,3.436401,-5.405851,-7.249901
74.578038,2.034246,-0.911176,-13.606584
74.611364,1.457073,-4.764631,-10.031914
74.644667,4.034374,-3.560754,-8.924256
74.678064,4.094680,-0.142011,-11.188205
74.711423,0.638975,-8.309224,-9.779915
74.744697,4.731560,-1.579182,-11.587751
74.778084,-3.935460,-1.041964,-13.111266
74.811337,-3.283914,-4.701931,-7.048632
74.844671,3.610585,-9.994802,-5.551903
74.878000,3.361579,-8.302789,-11.939113
74.911420,0.265018,0.968190,-7.964746
74.944371,-5.595000,3.282867,-12.480222
74.977997,-4.593141,-3.340031,-8.965558
75.011331,-2.320214,-4.965003,-6.223052
75.044388,-2.693872,-4.598677,-26.754064
75.078087,-12.809885,-13.372393,13.630976
75.111347,1.109902,7.318288,-11.236988
75.144132,4.559022,-1.768780,-8.741991
75.178044,5.396873,-6.033753,-8.496577
75.211047,0.505943,0.861046,-10.026077
75.244314,6.423124,-5.270425,-7.106095
75.278046,4.574585,-3.587540,-9.483023
75.311100,-0.497862,-3.926481,-6.983537
75.344838,1.117833,-0.460002,-8.463955
75.377727,1.129655,-6.258517,-14.739531
75.411356,0.832613,-7.854459,-14.983898
75.444842,-0.086045,-3.944139,-6.051710
75.478050,2.415836,-6.389455,-12.253812
75.511454,-3.635725,-2.790542,-12.195152
75.544874,-1.040168,-1.056629,-3.525289
75.577893,1.649215,-3.996215,-3.696031
75.611384,1.780901,-4.925198,-11.649254
75.644716,-0.095771,-4.317199,-5.957735
75.677865,0.199624,-9.734573,-8.711315
75.711470,1.524263,-3.211038,-8.387786
75.744771,3.856748,-2.526721,-5.164926
75.778111,2.280259,-1.754863,-7.717236
75.811452,-0.389521,-0.761982,-8.911387
75.844136,2.067467,-1.844050,-11.681577
75.878058,1.969301,-0.344029,-13.283355
75.911183,4.345930,-1.774765,-10.937104
75.944017,0.313801,-6.146285,-10.952068
75.978054,0.478409,-5.004659,-6.554810
76.010637,0.128992,-3.959403,-8.367136
76.044768,-1.041066,-3.035956,-7.928233
76.078053,-5.751527,-4.029885,-8.898069
76.111361,-2.218307,-4.247765,-8.610904
76.144453,-1.061567,-5.104919,-10.786264
76.178158,1.949997,0.441447,-9.157250
76.211393,2.726195,-2.776475,-10.854202
76.244721,-0.008530,-4.094081,-12.086960
76.278050,4.856512,-3.258924,-6.236968
76.311446,-0.536620,-7.191990,-4.038265
76.350747,3.043887,-3.002286,-7.878402
76.378060,2.206785,-0.788319,-9.059384
76.411452,-1.335713,-1.621232,-7.836951
76.444923,-3.983196,-3.979455,-7.560411
76.478027,-2.051605,-7.972527,-8.448392
76.511430,1.759053,-0.965646,-17.316383
76.544271,1.767433,2.368848,-15.610004
76.578028,-0.446983,1.754863,-13.648784
76.611388,1.940719,1.183526,-13.660007
76.644469,1.333319,-5.303196,-9.260055
76.678048,3.303069,0.840993,-10.916603
76.711528,4.194043,-1.982769,-7.934668
76.744305,-0.042499,-1.564367,-10.321024
76.778048,-3.234233,-8.362646,-12.251268
76.811453,-0.278486,-3.500747,-7.690151
76.844300,0.999016,-1.648317,-6.321367
76.878053,0.745372,-3.436401,-7.553976
76.911722,2.340266,-4.099020,-10.718625
76.944052,1.688870,-2.874641,-8.027895
76.978049,-0.330711,-4.257043,-11.200475
77.011456,1.355316,-3.423232,-9.627878
77.044153,0.500406,-1.950147,-7.263519
77.078052,-0.475116,-4.329320,-6.834343
77.111464,2.674568,-5.998886,-4.707917
77.144095,1.854076,-1.880862,-7.407176
77.178051,2.609025,-0.566399,-8.324787
77.211787,1.205973,-4.787078,-8.157037
77.243918,1.296656,-2.114156,-11.181022
77.278024,2.162191,-2.852643,-10.549379
77.311388,1.620783,-2.773931,-6.069069
77.344561,0.911026,5.048205,-7.675486
77.378123,1.867394,-1.373573,-9.837078
77.412875,0.778892,-4.077770,-8.632602
77.444310,-1.129056,-3.004531,-10.896401
77.478048,-1.059322,-3.684359,-10.533367
77.511062,-1.022061,-7.293897,-9.311832
77.544797,-1.490444,-5.889647,-9.073600
77.578003,-1.065607,-1.255205,-8.725680
77.611410,-1.141177,-4.268116,-8.104063
77.644741,-1.673607,-3.103295,-8.328827
77.678015,2.308991,-3.298579,-12.110005
77.711363,-0.614434,0.158622,-10.564193
77.744285,-0.379345,-3.819187,-11.756997
77.778154,-1.919021,-0.757493,-7.684764
77.811457,0.469280,-0.006435,-7.954570
77.844150,-2.960536,-0.843088,-9.928510
77.878051,0.834708,-5.061822,-7.678030
77.911438,-1.696053,-4.955127,-6.177710
77.944739,0.781435,-5.691669,-11.686965
77.978055,0.535722,-4.217387,-9.419425
78.011453,0.957565,-2.669032,-10.546985
78.046926,-0.864038,-3.130082,-7.375153
78.077304,0.630745,-1.852430,-12.903861
78.111458,0.960558,-0.374856,-8.159880
78.143933,3.828615,2.263649,-14.359887
78.178011,-1.096284,-4.798750,-11.840648
78.211402,1.071593,-3.305014,-7.840991
78.244708,1.673307,-3.466778,-9.896936
78.278006,3.378339,-4.514428,-8.500168
78.311413,0.840096,0.339390,-7.744322
78.344669,-0.101907,-2.010752,-2.026465
78.377513,1.939522,1.668070,-13.763560
78.411334,1.954187,4.117276,-9.722452
78.444706,0.340887,-4.510687,-8.053185
78.478085,0.642866,-4.981763,-10.291694
78.511332,1.993244,-5.674311,-6.317177
78.544682,0.919855,-3.294389,-13.077896
78.577097,0.164458,-5.321453,-5.971502
78.611335,-3.995317,-7.965793,-3.424579
78.644668,-2.476591,-0.581064,-10.780428
78.678008,-2.178502,-2.114604,-8.654151
78.711347,0.932276,-2.661699,-8.011135
78.744204,1.884753,-4.489288,-8.770872
78.778023,0.690303,-4.717943,-8.226920
78.812111,-1.552845,-3.681366,-5.508955
78.844687,0.645560,-2.937790,-11.169200
78.878834,-3.513467,-6.842424,-10.304114
78.911382,2.344306,7.376350,-13.412497
78.944502,4.593889,1.562721,-12.524666
78.978118,0.064945,-1.197892,-7.933321
79.010575,1.746333,-3.687352,-9.049807
79.044721,-2.013296,-4.686518,-7.207702
79.078013,-2.708837,-4.868633,-7.657529
79.111522,0.812561,-5.730726,-7.128840
79.144782,0.333704,-3.544892,-12.117637
79.178048,2.125828,0.393711,-12.682988
79.211356,1.226623,-6.934155,-8.551645
79.244280,-3.822629,-4.883448,-5.495637
79.278185,-0.006285,-6.233976,-8.099873
79.311453,-1.804844,-2.787100,-5.107463
79.344084,0.472423,-3.260869,-5.611611
79.377562,1.460216,-5.077086,-5.350334
79.411459,-0.167002,-1.934883,-9.653616
79.444026,1.622279,-1.675851,-9.502626
79.478056,1.949997,-3.699772,-6.303111
79.511437,1.553443,-2.016888,-5.612209
79.544167,2.538244,0.917611,-15.464551
79.578052,-2.374684,4.237439,-10.660414
79.610724,4.641625,1.806190,-27.815930
79.643825,-3.743318,2.943776,-13.178755
79.678042,3.476355,6.437490,-29.355158
79.711377,-1.667022,13.582941,-5.042668
79.744158,1.465453,-0.850720,-5.688527
79.778127,0.990038,-14.591684,-7.535869
79.810615,-6.541043,-17.666397,-3.708601
79.844104,1.647419,-2.678758,-23.321105
79.878028,-3.902987,-13.703852,-11.547647
79.911439,1.811278,1.969451,-15.442404
79.944806,-2.066120,-1.754863,-7.482147
79.977616,-2.885415,0.532280,-11.579371
80.011389,0.549040,-5.214608,-9.835881
80.044840,-2.042028,-13.421626,-0.086045
80.077962,-2.010004,-4.822843,-12.913288
80.111387,-0.545897,-12.298705,-10.813349
80.144884,1.607764,-4.753259,-7.357495
80.177990,1.902860,-5.938880,-13.395588
80.211383,5.012739,-0.984202,-22.134586
80.244868,-2.781563,-3.587540,9.180595
80.278224,2.962781,1.026102,-12.578687
80.311385,-2.325900,-0.401791,-6.717173
80.344781,2.750138,-2.248086,-15.225721
80.378206,2.655115,-2.815382,-11.174138
80.411383,3.544592,0.560413,-16.257359
80.444861,-1.751870,3.852707,-13.511711
80.477719,0.339839,-2.844862,-4.559920
80.510459,0.783082,-5.903265,0.254992
80.544376,-0.888580,-7.584503,-9.850995
80.577624,-0.478558,-4.096027,-5.569561
80.611401,2.013895,1.707725,-3.819786
80.644517,1.494933,2.295822,1.595493
80.678209,-3.561352,11.935372,-15.138180
80.711252,-4.937768,3.832655,-1.612403
80.744153,7.333103,-5.008998,-5.702444
80.778128,0.370067,-7.688954,-4.096925
80.811027,-2.138547,-3.835498,-9.259157
80.844117,4.184615,-2.067617,-17.875299
80.878051,2.354632,38.588876,-2.733378
80.910584,1.848839,18.812662,-14.019449
80.944742,3.689746,-3.200414,-10.406171
80.978059,2.708088,-7.452668,-28.755538
81.011358,-4.269313,-5.940526,22.671804
81.044714,-6.015796,-36.710557,38.541588
81.078200,-6.667341,-9.858178,-17.849860
81.111615,-0.844884,8.155690,-1.129655
81.145931,-1.305186,-3.234981,-6.333638
81.178024,-0.953974,7.475713,-13.479238
81.211391,0.078563,-12.787888,-8.007095
81.244770,-2.019432,38.663248,-3.042840
81.278055,8.164519,1.691115,-15.944606
81.311455,-4.845588,0.761982,-9.160094
81.344228,-4.316152,-3.703663,-10.425774
81.378054,-2.580144,-5.004060,-10.241114
81.411455,4.434369,-8.820853,-4.048740
81.444026,6.636515,-4.170998,-10.080697
81.478179,-1.339155,0.329514,-13.791244
81.511441,-4.497668,-0.375454,-10.466028
81.544713,-0.407178,-0.439052,-12.360058
81.578377,3.173628,-1.708025,-8.432380
81.611537,2.120889,-3.813800,-10.173925
81.644427,-0.150242,-4.555281,-14.862388
81.678051,0.250203,-1.531147,-7.554425
81.711432,1.230514,-5.155499,-9.869102
81.744722,0.213391,-5.852087,-2.603338
81.777835,1.546560,-1.423404,-7.791609
81.811503,2.838427,-3.729102,-7.701674
81.844568,3.643806,-6.459637,-10.588735
81.878055,1.878917,-8.449439,-8.679740
81.911453,-0.124204,-7.570137,-6.820426
81.945031,4.053229,-0.344628,-12.078879
81.978027,1.867843,-3.732544,-8.302939
82.011392,0.912972,-2.383363,-10.936804
82.044441,-1.528154,-1.085959,-6.922034
82.078032,1.335264,-1.470242,-6.560796
82.111380,3.820384,0.308115,-12.337013
82.144373,-4.540017,-3.665055,-11.479110
82.178118,-2.641497,-2.976548,-7.910425
82.210737,-1.721792,-7.843535,-3.961498
82.244716,0.674291,-2.403116,-7.231196
82.278095,-0.459553,-8.445698,-11.938664
82.311687,0.223118,-4.523108,-2.821218
82.344772,-2.531360,-7.120311,-9.004764
82.378094,-2.046517,-2.287292,-8.315509
82.411360,-2.131514,-3.853306,-10.578858
82.444785,-4.011478,-5.189168,-6.328550
82.477727,-2.188678,-2.933900,-6.489117
82.511383,-2.382316,-7.510280,-6.184893
82.544216,-0.992731,-3.783123,-8.030140
82.577373,-0.509235,-6.468167,-7.943796
82.611372,0.078263,-4.948842,-10.509574
82.644144,-0.832613,-4.577578,-7.293298
82.678025,-3.059450,-10.335539,-5.225681
82.711380,-2.546624,-1.818461,-11.283677
82.744150,-0.275792,-4.761040,-7.731752
82.778023,2.084676,-3.351852,-7.782032
82.811544,1.527854,-5.183931,-14.117465
82.844075,-1.682585,-5.080378,-9.901724
82.878026,-1.407691,-4.110991,-10.481890
82.911432,0.910877,-4.333809,-10.875152
82.944873,0.307965,-5.556243,-12.578088
82.978028,1.486852,-6.049466,-8.251312
83.011408,0.751507,-1.037624,-8.526954
83.044133,3.139359,-3.278677,-10.183801
83.078051,0.018855,-4.303133,-4.918464
83.111904,1.342148,-6.899887,-4.691456
83.149486,-0.732353,-4.728567,-6.906022
83.178030,0.838001,-6.762215,-9.854886
83.211387,-0.093826,-7.018105,-10.105538
83.244492,0.065244,1.584120,-9.065070
83.278051,-0.021998,-1.783295,-14.706460
83.311451,-0.569242,-1.763392,-6.704303
